Program_ID,Sample_ID,Collection Date,Date_flag,Waterbody Name,Waterbody Type, Latitude, Longitude,Land Use Region,FWMIS ID,Species Code,Common Name,Binomial Name,Sex,Fork Length (mm),Fork LengthMeasurement ,Total Length (mm),Total LengthMeasurement,LengthEstimateFactor,Weight (g),WeightMeasurement,Maturity,Age (years),Aging Structure,Hg (mg/kg)
21-SH-NRPK-14,21-SH-NRPK-14,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Female,801,Field,852,Field,NA,3432,Field,Mature,7,Cleithrum,0.593
21-SH-NRPK-13,21-SH-NRPK-13,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Female,747,Field,790,Field,NA,3094,Field,Mature,7,Cleithrum,0.514
21-SH-NRPK-12,21-SH-NRPK-12,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Female,792,Field,835,Field,NA,4036,Field,Mature,8,Cleithrum,0.585
21-SH-NRPK-11,21-SH-NRPK-11,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Male,560,Field,595,Field,NA,1596,Field,Mature,5,Cleithrum,0.18
21-SH-NRPK-10,21-SH-NRPK-10,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Female,711,Field,750,Field,NA,2842,Field,Mature,6,Cleithrum,0.304
21-SH-NRPK-09,21-SH-NRPK-09,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Male,565,Field,599,Field,NA,1371,Field,Mature,4,Cleithrum,0.205
21-SH-NRPK-08,21-SH-NRPK-08,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Male,572,Field,605,Field,NA,1417,Field,Mature,4,Cleithrum,0.205
21-SH-NRPK-07,21-SH-NRPK-07,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Male,579,Field,615,Field,NA,1520,Field,Mature,4,Cleithrum,0.216
21-SH-NRPK-06,21-SH-NRPK-06,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Female,740,Field,785,Field,NA,3610,Field,Mature,6,Cleithrum,0.335
21-SH-NRPK-05,21-SH-NRPK-05,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Female,758,Field,800,Field,NA,3597,Field,Mature,5,Cleithrum,0.338
21-SH-NRPK-04,21-SH-NRPK-04,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Male,638,Field,678,Field,NA,1860,Field,Mature,6,Cleithrum,0.599
21-SH-NRPK-03,21-SH-NRPK-03,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Female,632,Field,671,Field,NA,1992,Field,Mature,5,Cleithrum,0.21
21-SH-NRPK-02,21-SH-NRPK-02,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Female,813,Field,860,Field,NA,3672,Field,Mature,6,Cleithrum,0.601
21-SH-NRPK-01,21-SH-NRPK-01,29-Sep-21,0,Sherburne Lake,Lake,49.755479,-111.77318,South Saskatchewan,5790,NRPK,Northern Pike,Esox lucius,Female,716,Field,765,Field,NA,2994,Field,Mature,7,Cleithrum,0.351
21-RH-NRPK-24,21-RH-NRPK-24,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Male,371,Field,391,Field,NA,296,Field,Mature,1,Cleithrum,0.379
21-RH-NRPK-23,21-RH-NRPK-23,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,700,Field,749,Field,NA,2414,Field,Mature,6,Cleithrum,1.131
21-RH-NRPK-22,21-RH-NRPK-22,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,603,Field,639,Field,NA,1355,Field,Mature,4,Cleithrum,0.863
21-RH-NRPK-21,21-RH-NRPK-21,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,710,Field,745,Field,NA,1603,Field,Mature,7,Cleithrum,0.965
21-RH-NRPK-20,21-RH-NRPK-20,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,669,Field,715,Field,NA,2243,Field,Mature,5,Cleithrum,1.198
21-RH-NRPK-19,21-RH-NRPK-19,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Male,515,Field,547,Field,NA,1022,Field,Mature,2,Cleithrum,0.461
21-RH-NRPK-18,21-RH-NRPK-18,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Male,360,Field,378,Field,NA,330,Field,Mature,1,Cleithrum,0.377
21-RH-NRPK-17,21-RH-NRPK-17,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Male,406,Field,437,Field,NA,532,Field,Mature,6,Cleithrum,0.387
21-RH-NRPK-16,21-RH-NRPK-16,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,434,Field,460,Field,NA,488,Field,Immature,2,Cleithrum,0.396
21-RH-NRPK-15,21-RH-NRPK-15,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,631,Field,672,Field,NA,1840,Field,Mature,6,Cleithrum,0.974
21-RH-NRPK-14,21-RH-NRPK-14,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,685,Field,736,Field,NA,1690,Field,Mature,7,Cleithrum,1.302
21-RH-NRPK-13,21-RH-NRPK-13,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,655,Field,697,Field,NA,2138,Field,Mature,6,Cleithrum,0.998
21-RH-NRPK-12,21-RH-NRPK-12,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,642,Field,681,Field,NA,1978,Field,Mature,7,Cleithrum,1.152
21-RH-NRPK-11,21-RH-NRPK-11,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Male,440,Field,474,Field,NA,591,Field,Mature,2,Cleithrum,0.652
21-RH-NRPK-10,21-RH-NRPK-10,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,639,Field,674,Field,NA,1618,Field,Mature,5,Cleithrum,1.057
21-RH-NRPK-09,21-RH-NRPK-09,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,687,Field,731,Field,NA,2232,Field,Mature,7,Cleithrum,1.386
21-RH-NRPK-08,21-RH-NRPK-08,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Male,445,Field,470,Field,NA,531,Field,Mature,2,Cleithrum,0.567
21-RH-NRPK-07,21-RH-NRPK-07,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,617,Field,656,Field,NA,1472,Field,Mature,6,Cleithrum,1.436
21-RH-NRPK-06,21-RH-NRPK-06,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Male,450,Field,477,Field,NA,568,Field,Mature,3,Cleithrum,0.594
21-RH-NRPK-05,21-RH-NRPK-05,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,672,Field,715,Field,NA,1894,Field,Mature,5,Cleithrum,1.097
21-RH-NRPK-04,21-RH-NRPK-04,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,674,Field,715,Field,NA,1913,Field,Mature,6,Cleithrum,1.297
21-RH-NRPK-03,21-RH-NRPK-03,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Male,428,Field,457,Field,NA,524,Field,Mature,2,Cleithrum,0.515
21-RH-NRPK-02,21-RH-NRPK-02,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Female,631,Field,670,Field,NA,1914,Field,Mature,2,Cleithrum,1.646
21-RH-NRPK-01,21-RH-NRPK-01,22-Sep-21,0,Rolling Hills Lake,Reservoir,50.360481,-111.910792,South Saskatchewan,5691,NRPK,Northern Pike,Esox lucius,Male,399,Field,425,Field,NA,370,Field,Mature,2,Cleithrum,0.61
21-NL-NRPK-15,21-NL-NRPK-15,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,704,Field,745,Field,NA,2286,Field,Mature,6,Cleithrum,0.479
21-NL-NRPK-14,21-NL-NRPK-14,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,599,Field,633,Field,NA,1608,Field,Mature,3,Cleithrum,0.251
21-NL-NRPK-13,21-NL-NRPK-13,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,359,Field,381,Field,NA,284,Field,Immature,1,Cleithrum,0.096
21-NL-NRPK-12,21-NL-NRPK-12,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,375,Field,399,Field,NA,346,Field,Immature,1,Cleithrum,0.162
21-NL-NRPK-11,21-NL-NRPK-11,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,502,Field,533,Field,NA,880,Field,Mature,2,Cleithrum,0.208
21-NL-NRPK-10,21-NL-NRPK-10,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,599,Field,634,Field,NA,1452,Field,Mature,3,Cleithrum,0.375
21-NL-NRPK-09,21-NL-NRPK-09,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Male,554,Field,590,Field,NA,1370,Field,Mature,4,Cleithrum,0.406
21-NL-NRPK-08,21-NL-NRPK-08,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,440,Field,470,Field,NA,604,Field,Immature,1,Cleithrum,0.159
21-NL-NRPK-07,21-NL-NRPK-07,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,525,Field,556,Field,NA,1024,Field,Mature,2,Cleithrum,0.183
21-NL-NRPK-06,21-NL-NRPK-06,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,729,Field,767,Field,NA,2602,Field,Mature,6,Cleithrum,0.367
21-NL-NRPK-05,21-NL-NRPK-05,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,557,Field,590,Field,NA,1294,Field,Mature,5,Cleithrum,0.325
21-NL-NRPK-04,21-NL-NRPK-04,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,675,Field,715,Field,NA,2160,Field,Mature,6,Cleithrum,0.486
21-NL-NRPK-03,21-NL-NRPK-03,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,631,Field,665,Field,NA,1932,Field,Mature,5,Cleithrum,0.355
21-NL-NRPK-02,21-NL-NRPK-02,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Male,293,Field,311,Field,NA,180,Field,Immature,1,Cleithrum,0.103
21-NL-NRPK-01,21-NL-NRPK-01,21-Sep-21,0,Lake Newell,Reservoir,50.431864,-111.940002,South Saskatchewan,5434,NRPK,Northern Pike,Esox lucius,Female,357,Field,377,Field,NA,364,Field,Immature,1,Cleithrum,0.123
21-JF-NRPK-14,21-JF-NRPK-14,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Female,687,Field,730,Field,NA,2185,Field,Mature,Unknown,Cleithrum,0.148
21-JF-NRPK-13,21-JF-NRPK-13,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Female,663,Field,703,Field,NA,1800,Field,Mature,Unknown,Cleithrum,0.294
21-JF-NRPK-12,21-JF-NRPK-12,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Female,648,Field,690,Field,NA,1370,Field,Mature,Unknown,Cleithrum,0.439
21-JF-NRPK-11,21-JF-NRPK-11,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Female,580,Field,620,Field,NA,1330,Field,Mature,Unknown,Cleithrum,0.16
21-JF-NRPK-10,21-JF-NRPK-10,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Male,537,Field,572,Field,NA,1120,Field,Mature,Unknown,Cleithrum,0.245
21-JF-NRPK-09,21-JF-NRPK-09,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Female,623,Field,662,Field,NA,1910,Field,Mature,Unknown,Cleithrum,0.217
21-JF-NRPK-08,21-JF-NRPK-08,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Male,404,Field,430,Field,NA,480,Field,Mature,Unknown,Cleithrum,0.089
21-JF-NRPK-07,21-JF-NRPK-07,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Female,723,Field,754,Field,NA,2060,Field,Mature,Unknown,Cleithrum,0.616
21-JF-NRPK-06,21-JF-NRPK-06,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Male,472,Field,497,Field,NA,810,Field,Mature,Unknown,Cleithrum,0.123
21-JF-NRPK-05,21-JF-NRPK-05,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Female,507,Field,541,Field,NA,980,Field,Mature,Unknown,Cleithrum,0.13
21-JF-NRPK-04,21-JF-NRPK-04,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Female,644,Field,672,Field,NA,1710,Field,Mature,Unknown,Cleithrum,0.282
21-JF-NRPK-03,21-JF-NRPK-03,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Female,595,Field,629,Field,NA,1360,Field,Mature,Unknown,Cleithrum,0.187
21-JF-NRPK-02,21-JF-NRPK-02,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Male,555,Field,590,Field,NA,1150,Field,Mature,Unknown,Cleithrum,0.3
21-JF-NRPK-01,21-JF-NRPK-01,21-Sep-21,0,Jack Fish Lake,Lake,53.484442,-114.243454,North Saskatchewan,7042,NRPK,Northern Pike,Esox lucius,Female,675,Field,718,Field,NA,1900,Field,Mature,Unknown,Cleithrum,0.276
21-FM-NRPK-17,21-FM-NRPK-17,28-Sep-21,0,40 Mile Reservoir,Reservoir,49.64363,-111.393672,South Saskatchewan,6813,NRPK,Northern Pike,Esox lucius,Male,672,Field,715,Field,NA,2286,Field,Mature,6,Cleithrum,0.701
21-FM-NRPK-16,21-FM-NRPK-16,28-Sep-21,0,40 Mile Reservoir,Reservoir,49.64363,-111.393672,South Saskatchewan,6813,NRPK,Northern Pike,Esox lucius,Male,543,Field,579,Field,NA,1256,Field,Mature,4,Cleithrum,0.308
21-FM-NRPK-15,21-FM-NRPK-15,28-Sep-21,0,40 Mile Reservoir,Reservoir,49.64363,-111.393672,South Saskatchewan,6813,NRPK,Northern Pike,Esox lucius,Male,730,Field,771,Field,NA,4108,Field,Mature,8,Cleithrum,0.643
21-FM-NRPK-14,21-FM-NRPK-14,28-Sep-21,0,40 Mile Reservoir,Reservoir,49.64363,-111.393672,South Saskatchewan,6813,NRPK,Northern Pike,Esox lucius,Female,595,Field,622,Field,NA,1502,Field,Mature,5,Cleithrum,0.326
21-FM-NRPK-13,21-FM-NRPK-13,28-Sep-21,0,40 Mile Reservoir,Reservoir,49.64363,-111.393672,South Saskatchewan,6813,NRPK,Northern Pike,Esox lucius,Female,585,Field,622,Field,NA,1682,Field,Mature,6,Cleithrum,0.251
21-FM-NRPK-12,21-FM-NRPK-12,28-Sep-21,0,40 Mile Reservoir,Reservoir,49.64363,-111.393672,South Saskatchewan,6813,NRPK,Northern Pike,Esox lucius,Female,570,Field,608,Field,NA,1296,Field,Immature,4,Cleithrum,0.29
