Collection Date,Waterbody Name,Waterbody Type,Latitude,Longitude,Land Use Region,Common Name,Binomial Name,Sex,Fork Length (mm),Total Length (mm),Weight (g),Hg (mg/kg),Feeding Behavior
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,455.0,,815.0,0.096,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,465.0,,925.0,0.184,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,530.0,,1185.0,0.27,Predator
2014-10-01,Arm Lake,Lake,52.74685,-110.588624,North Saskatchewan,Northern Pike,Esox lucius,Female,505.0,537.0,889.0,0.426,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,437.0,,725.0,0.06,Predator
2014-10-01,Arm Lake,Lake,52.74685,-110.588624,North Saskatchewan,Northern Pike,Esox lucius,Female,518.0,547.0,935.0,0.412,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,482.0,,1035.0,0.115,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,595.0,,1700.0,0.422,Predator
2014-10-01,Arm Lake,Lake,52.74685,-110.588624,North Saskatchewan,Northern Pike,Esox lucius,Male,463.0,500.0,655.0,0.364,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,481.0,,980.0,0.096,Predator
2014-10-01,Arm Lake,Lake,52.74685,-110.588624,North Saskatchewan,Northern Pike,Esox lucius,Male,510.0,541.0,731.0,0.484,Predator
2014-10-01,Arm Lake,Lake,52.74685,-110.588624,North Saskatchewan,Northern Pike,Esox lucius,Male,505.0,536.0,685.0,0.687,Predator
2014-10-01,Arm Lake,Lake,52.74685,-110.588624,North Saskatchewan,Northern Pike,Esox lucius,Female,530.0,562.0,865.0,0.57,Predator
2014-10-01,Arm Lake,Lake,52.74685,-110.588624,North Saskatchewan,Northern Pike,Esox lucius,Male,475.0,507.0,623.0,0.456,Predator
2014-10-01,Arm Lake,Lake,52.74685,-110.588624,North Saskatchewan,Northern Pike,Esox lucius,Male,463.0,489.0,600.0,0.444,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,467.0,,850.0,0.117,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,467.0,,895.0,0.09,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,437.0,,660.0,0.086,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,526.0,,1270.0,0.164,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,453.0,,740.0,0.113,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,628.0,,2880.0,0.077,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,603.0,,2420.0,0.043,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,602.0,,2520.0,0.039,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,631.0,,2590.0,0.058,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,554.0,,1555.0,0.034,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,639.0,,2700.0,0.064,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,630.0,,2720.0,0.056,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,432.0,,660.0,0.076,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,470.0,,880.0,0.151,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,596.0,,2075.0,0.068,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,623.0,,2540.0,0.066,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,572.0,,2090.0,0.044,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,577.0,,1905.0,0.08,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,496.0,,1055.0,0.138,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,596.0,,2165.0,0.082,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,605.0,,2275.0,0.089,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,612.0,,2605.0,0.047,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,472.0,,900.0,0.104,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,443.0,,765.0,0.061,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,611.0,,2190.0,0.065,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,430.0,,650.0,0.072,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Walleye,Stizostedion vitreum vitreum,Unknown,480.0,,895.0,0.113,Predator
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,594.0,,2055.0,0.069,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,601.0,,2145.0,0.131,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,604.0,,2215.0,0.07,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,582.0,,2270.0,0.039,Prey
2014-10-01,Haig Lake,Lake,56.902336,-116.096417,Lower Peace,Lake Whitefish,Coregonus clupeaformis,Unknown,564.0,,1865.0,0.031,Prey
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Male,327.0,359.0,413.0,0.532,Predator
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Male,321.0,354.0,350.0,0.371,Predator
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Female,336.0,372.0,465.0,0.436,Predator
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Female,351.0,388.0,533.0,0.317,Predator
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Female,333.0,351.0,342.0,0.3,Predator
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,306.0,326.0,285.0,0.731,Predator
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,430.0,456.0,800.0,0.477,Prey
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,403.0,431.0,792.0,0.182,Prey
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Flathead Chub,Platygobio gracilis,Unknown,192.0,216.0,82.0,0.174,Prey
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,397.0,425.0,801.0,0.131,Prey
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,405.0,437.0,884.0,0.211,Prey
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,307.0,327.0,294.0,0.298,Predator
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,405.0,431.0,798.0,0.22,Prey
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,322.0,341.0,311.0,0.506,Predator
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,310.0,330.0,294.0,0.526,Predator
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,365.0,385.0,497.0,0.279,Predator
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,310.0,331.0,287.0,0.597,Predator
2015-07-27,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,324.0,344.0,291.0,0.992,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,318.0,339.0,294.0,0.416,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Walleye,Stizostedion vitreum vitreum,Unknown,680.0,712.0,3049.0,1.323,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,299.0,315.0,238.0,0.223,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,388.0,405.0,694.0,0.217,Prey
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,406.0,436.0,738.0,0.155,Prey
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,424.0,451.0,745.0,0.69,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,380.0,404.0,494.0,0.957,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,370.0,393.0,436.0,1.011,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Male,322.0,345.0,378.0,0.436,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Female,342.0,372.0,479.0,0.331,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Unknown,332.0,359.0,436.0,0.656,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,407.0,431.0,837.0,0.171,Prey
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,405.0,438.0,897.0,0.129,Prey
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Northern Pike,Esox lucius,Unknown,761.0,812.0,3952.0,1.072,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Northern Pike,Esox lucius,Unknown,574.0,602.0,970.0,0.61,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,410.0,436.0,912.0,0.226,Prey
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Female,342.0,367.0,484.0,0.323,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Male,335.0,363.0,414.0,0.396,Predator
2015-07-28,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Female,380.0,422.0,695.0,0.714,Predator
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Walleye,Stizostedion vitreum vitreum,Unknown,645.0,690.0,2886.0,0.716,Predator
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Walleye,Stizostedion vitreum vitreum,Unknown,708.0,738.0,4118.0,1.034,Predator
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Female,366.0,402.0,609.0,0.528,Predator
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,371.0,393.0,481.0,0.588,Predator
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Sauger,Stizostedion canadense,Unknown,368.0,387.0,442.0,1.485,Predator
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Northern Pike,Esox lucius,Unknown,682.0,721.0,2062.0,0.549,Predator
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Female,345.0,378.0,504.0,0.344,Predator
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Female,347.0,379.0,518.0,0.343,Predator
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Shorthead Redhorse,Moxostoma macrolepidotum,Unknown,414.0,460.0,1153.0,0.237,Prey
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Shorthead Redhorse,Moxostoma macrolepidotum,Unknown,380.0,436.0,905.0,0.305,Prey
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Shorthead Redhorse,Moxostoma macrolepidotum,Female,410.0,461.0,1027.0,0.361,Prey
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Shorthead Redhorse,Moxostoma macrolepidotum,Unknown,388.0,432.0,986.0,0.236,Prey
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Shorthead Redhorse,Moxostoma macrolepidotum,Unknown,407.0,457.0,1115.0,0.425,Prey
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Shorthead Redhorse,Moxostoma macrolepidotum,Unknown,429.0,477.0,1203.0,0.58,Prey
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Shorthead Redhorse,Moxostoma macrolepidotum,Unknown,415.0,453.0,1083.0,0.45,Prey
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Shorthead Redhorse,Moxostoma macrolepidotum,Unknown,405.0,459.0,1065.0,0.455,Prey
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Shorthead Redhorse,Moxostoma macrolepidotum,Unknown,416.0,454.0,1135.0,0.394,Prey
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Male,341.0,377.0,469.0,0.542,Predator
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Goldeye,Hiodon alosoides,Female,355.0,390.0,528.0,0.43,Predator
2015-07-29,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Shorthead Redhorse,Moxostoma macrolepidotum,Female,474.0,525.0,1421.0,0.621,Prey
2015-07-30,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Walleye,Stizostedion vitreum vitreum,Unknown,737.0,763.0,3702.0,2.004,Predator
2015-07-30,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Walleye,Stizostedion vitreum vitreum,Unknown,393.0,416.0,550.0,0.43,Predator
2015-07-30,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Walleye,Stizostedion vitreum vitreum,Unknown,560.0,590.0,1838.0,0.585,Predator
2015-07-30,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Walleye,Stizostedion vitreum vitreum,Unknown,765.0,803.0,4957.0,2.117,Predator
2015-07-30,Red Deer River (between Bleriot Ferry and downstream of Drumheller),River,51.573042,-112.884879,Red Deer,Northern Pike,Esox lucius,Unknown,456.0,486.0,598.0,0.183,Predator
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967,-114.207576,Red Deer,Walleye,Stizostedion vitreum vitreum,Unknown,740.0,770.0,4346.0,1.295,Predator
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967,-114.207576,Red Deer,Walleye,Stizostedion vitreum vitreum,Unknown,458.0,483.0,953.0,0.297,Predator
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967,-114.207576,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,464.0,492.0,1411.0,0.251,Prey
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967,-114.207576,Red Deer,Walleye,Stizostedion vitreum vitreum,Unknown,440.0,469.0,922.0,0.223,Predator
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967,-114.207576,Red Deer,Walleye,Stizostedion vitreum vitreum,Unknown,437.0,460.0,914.0,0.596,Predator
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967,-114.207576,Red Deer,Mountain Whitefish,Prosopium williamsoni,Unknown,335.0,361.0,590.0,0.133,Predator and Prey
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967,-114.207576,Red Deer,Northern Pike,Esox lucius,Unknown,626.0,665.0,1875.0,0.197,Predator
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967,-114.207576,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,370.0,393.0,767.0,0.087,Prey
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967,-114.207576,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,479.0,513.0,1501.0,0.256,Prey
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967,-114.207576,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,463.0,482.0,1289.0,0.252,Prey
2015-08-13,Red Deer River (between Dickson Dam and Innisfail Bridge crossing),River,52.058967,-114.207576,Red Deer,Longnose Sucker,Catostomus catostomus,Unknown,444.0,463.0,1196.0,0.16,Prey
